timestamp,plugins_failed_to_compile_count,plugins_description_db_corrupted,plugins_code_db_corrupted,kbytes_received,kbytes_sent,avg_dns_lookup_time,num_dns_lookups,avg_rdns_lookup_time,num_rdns_lookups,nessus_cpu,cpu_load_avg,nessus_log_disk_free,nessus_log_disk_total,nessus_data_disk_free,nessus_data_disk_total,temp_disk_free,temp_disk_total,num_tcp_sessions,nessus_vmem,nessus_mem,sys_ram_used,sys_ram,sys_cores,num_hosts,num_scans
1711397539,0,0,0,0,0,0,0,0,0,0,0,529671,750920,529671,750920,529671,750920,0,255,162,,257804,255,0,0
1711397569,0,0,0,0,0,0,0,0,0,0,0,529671,750920,529671,750920,529671,750920,0,255,162,,257804,255,0,0
1711397599,0,0,0,0,0,0,0,0,0,0,0,529671,750920,529671,750920,529671,750920,0,255,162,,257804,255,0,0
1711397629,0,0,0,0,0,0,0,0,0,0,0,529671,750920,529671,750920,529671,750920,0,255,162,,257804,255,0,0
1711397659,0,0,0,0,0,0,0,0,0,0,0,529671,750920,529671,750920,529671,750920,0,255,162,,257804,255,0,0
1711397689,0,0,0,0,0,0,0,0,0,0,0,529671,750920,529671,750920,529671,750920,0,255,162,,257804,255,0,0
1711397719,0,0,0,0,0,0,0,0,0,0,0,529671,750920,529671,750920,529671,750920,0,255,162,,257804,255,0,0
1711397749,0,0,0,0,0,0,0,0,0,0,0,529671,750920,529671,750920,529671,750920,0,255,162,,257804,255,0,0
1711397779,0,0,0,0,0,0,0,0,0,0,0,529671,750920,529671,750920,529671,750920,0,255,162,,257804,255,0,0
1711397809,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711397839,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711397869,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711397899,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711397929,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711397959,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711397989,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398019,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398049,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398079,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398109,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398139,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398169,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398199,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398229,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398259,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398289,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398319,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398349,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711398379,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711398409,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711398439,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398469,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398499,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398529,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398559,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398589,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398619,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398649,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398679,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398709,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398739,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398769,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398799,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398829,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398859,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398889,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398919,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398949,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711398979,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399009,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399039,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399069,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399099,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399129,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399159,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399189,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399219,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399249,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399279,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399309,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399339,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399369,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399399,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399429,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399459,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399489,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399519,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399550,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399580,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399610,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399640,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399670,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399700,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399730,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399760,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399790,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399820,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399850,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399880,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399910,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399940,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711399970,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400000,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400030,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400060,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400090,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400120,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400150,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400180,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400210,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400240,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400270,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400300,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400330,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400360,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400390,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400420,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400450,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400480,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400510,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400540,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400570,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400600,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400630,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400660,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400690,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400720,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400750,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400780,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400810,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400840,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400870,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400900,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400930,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400960,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711400990,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,162,,257804,255,0,0
1711401020,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401050,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401080,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401110,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401140,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401170,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401200,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401230,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401260,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401290,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401320,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401350,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401380,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401410,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401440,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401470,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401500,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401530,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401560,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401590,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401620,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401650,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401680,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401710,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401740,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401770,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401800,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401830,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401860,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401890,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401920,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401950,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711401980,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402010,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402040,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402070,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402100,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402130,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402160,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402190,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402220,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402250,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402280,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402310,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402340,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402370,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402400,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402430,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402460,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402490,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402520,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402550,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402580,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402610,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402640,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402670,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402700,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402730,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402760,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402790,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402820,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402850,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402880,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402910,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402940,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711402970,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403000,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403030,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403060,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403090,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403120,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403150,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403180,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403210,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403240,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403270,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403300,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403330,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403360,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403390,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403420,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403450,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403480,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403510,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403540,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403570,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403600,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403630,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403660,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403690,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403720,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403750,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403780,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403810,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403840,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403870,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403900,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403930,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403960,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711403990,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711404020,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711404050,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711404080,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711404110,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711404140,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711404170,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711404200,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711404230,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
1711404260,0,0,0,0,0,0,0,0,0,0,0,529670,750920,529670,750920,529670,750920,0,255,161,,257804,255,0,0
